basis set	element	element CURIE	element name
x2c-QZVPall	80	CHEBI:25195	mercury
x2c-QZVPall	81	CHEBI:30440	thallium
x2c-QZVPall	82	CHEBI:25016	lead
x2c-QZVPall	83	CHEBI:33301	bismuth
x2c-QZVPall	84	CHEBI:33313	polonium
x2c-QZVPall	85	CHEBI:30415	astatine
x2c-QZVPall	86	CHEBI:33314	radon
x2c-QZVPall-2c	1	CHEBI:49637	hydrogen
x2c-QZVPall-2c	2	CHEBI:30217	helium
x2c-QZVPall-2c	3	CHEBI:30145	lithium
x2c-QZVPall-2c	4	CHEBI:30501	beryllium
x2c-QZVPall-2c	5	CHEBI:27560	boron
x2c-QZVPall-2c	6	CHEBI:27594	carbon
x2c-QZVPall-2c	7	CHEBI:25555	nitrogen
x2c-QZVPall-2c	8	CHEBI:25805	oxygen
x2c-QZVPall-2c	9	CHEBI:24061	fluorine
x2c-QZVPall-2c	10	CHEBI:33310	neon
x2c-QZVPall-2c	11	CHEBI:26708	sodium
x2c-QZVPall-2c	12	CHEBI:25107	magnesium
x2c-QZVPall-2c	13	CHEBI:28984	aluminium
x2c-QZVPall-2c	14	CHEBI:27573	silicon
x2c-QZVPall-2c	15	CHEBI:28659	phosphorus
x2c-QZVPall-2c	16	CHEBI:26833	sulfur
x2c-QZVPall-2c	17	CHEBI:23116	chlorine
x2c-QZVPall-2c	18	CHEBI:49475	argon
x2c-QZVPall-2c	19	CHEBI:26216	potassium
x2c-QZVPall-2c	20	CHEBI:22984	calcium
x2c-QZVPall-2c	21	CHEBI:33330	scandium
x2c-QZVPall-2c	22	CHEBI:33341	titanium
x2c-QZVPall-2c	23	CHEBI:27698	vanadium
x2c-QZVPall-2c	24	CHEBI:28073	chromium
x2c-QZVPall-2c	25	CHEBI:18291	manganese
x2c-QZVPall-2c	26	CHEBI:18248	iron
x2c-QZVPall-2c	27	CHEBI:27638	cobalt
x2c-QZVPall-2c	28	CHEBI:28112	nickel
x2c-QZVPall-2c	29	CHEBI:28694	copper
x2c-QZVPall-2c	30	CHEBI:27363	zinc
x2c-QZVPall-2c	31	CHEBI:49631	gallium
x2c-QZVPall-2c	32	CHEBI:30441	germanium
x2c-QZVPall-2c	33	CHEBI:27563	arsenic
x2c-QZVPall-2c	34	CHEBI:27568	selenium
x2c-QZVPall-2c	35	CHEBI:22927	bromine
x2c-QZVPall-2c	36	CHEBI:49696	krypton
x2c-QZVPall-2c	37	CHEBI:33322	rubidium
x2c-QZVPall-2c	38	CHEBI:33324	strontium
x2c-QZVPall-2c	39	CHEBI:33331	yttrium
x2c-QZVPall-2c	40	CHEBI:33342	zirconium
x2c-QZVPall-2c	41	CHEBI:33344	niobium
x2c-QZVPall-2c	42	CHEBI:28685	molybdenum
x2c-QZVPall-2c	43	CHEBI:33353	technetium
x2c-QZVPall-2c	44	CHEBI:30682	ruthenium
x2c-QZVPall-2c	45	CHEBI:33359	rhodium
x2c-QZVPall-2c	46	CHEBI:33363	palladium
x2c-QZVPall-2c	47	CHEBI:30512	silver
x2c-QZVPall-2c	48	CHEBI:22977	cadmium
x2c-QZVPall-2c	49	CHEBI:30430	indium
x2c-QZVPall-2c	50	CHEBI:27007	tin
x2c-QZVPall-2c	51	CHEBI:30513	antimony
x2c-QZVPall-2c	52	CHEBI:30452	tellurium
x2c-QZVPall-2c	53	CHEBI:24859	iodine
x2c-QZVPall-2c	54	CHEBI:49957	xenon
x2c-QZVPall-2c	55	CHEBI:30514	caesium
x2c-QZVPall-2c	56	CHEBI:32594	barium
x2c-QZVPall-2c	57	CHEBI:33336	lanthanum
x2c-QZVPall-2c	58	CHEBI:33369	cerium
x2c-QZVPall-2c	59	CHEBI:49828	praseodymium
x2c-QZVPall-2c	60	CHEBI:33372	neodymium
x2c-QZVPall-2c	61	CHEBI:33373	promethium
x2c-QZVPall-2c	62	CHEBI:33374	samarium
x2c-QZVPall-2c	63	CHEBI:32999	europium
x2c-QZVPall-2c	64	CHEBI:33375	gadolinium
x2c-QZVPall-2c	65	CHEBI:33376	terbium
x2c-QZVPall-2c	66	CHEBI:33377	dysprosium
x2c-QZVPall-2c	67	CHEBI:49648	holmium
x2c-QZVPall-2c	68	CHEBI:33379	erbium
x2c-QZVPall-2c	69	CHEBI:33380	thulium
x2c-QZVPall-2c	70	CHEBI:33381	ytterbium
x2c-QZVPall-2c	71	CHEBI:33382	lutetium
x2c-QZVPall-2c	72	CHEBI:33343	hafnium
x2c-QZVPall-2c	73	CHEBI:33348	tantalum
x2c-QZVPall-2c	74	CHEBI:27998	tungsten
x2c-QZVPall-2c	75	CHEBI:49882	rhenium
x2c-QZVPall-2c	76	CHEBI:30687	osmium
x2c-QZVPall-2c	77	CHEBI:49666	iridium
x2c-QZVPall-2c	78	CHEBI:33364	platinum
x2c-QZVPall-2c	79	CHEBI:29287	gold
x2c-QZVPall-2c	80	CHEBI:25195	mercury
x2c-QZVPall-2c	81	CHEBI:30440	thallium
x2c-QZVPall-2c	82	CHEBI:25016	lead
x2c-QZVPall-2c	83	CHEBI:33301	bismuth
x2c-QZVPall-2c	84	CHEBI:33313	polonium
x2c-QZVPall-2c	85	CHEBI:30415	astatine
x2c-QZVPall-2c	86	CHEBI:33314	radon
x2c-QZVPall-2c-s	1	CHEBI:49637	hydrogen
x2c-QZVPall-2c-s	2	CHEBI:30217	helium
x2c-QZVPall-2c-s	3	CHEBI:30145	lithium
x2c-QZVPall-2c-s	4	CHEBI:30501	beryllium
x2c-QZVPall-2c-s	5	CHEBI:27560	boron
x2c-QZVPall-2c-s	6	CHEBI:27594	carbon
x2c-QZVPall-2c-s	7	CHEBI:25555	nitrogen
x2c-QZVPall-2c-s	8	CHEBI:25805	oxygen
x2c-QZVPall-2c-s	9	CHEBI:24061	fluorine
x2c-QZVPall-2c-s	10	CHEBI:33310	neon
x2c-QZVPall-2c-s	11	CHEBI:26708	sodium
x2c-QZVPall-2c-s	12	CHEBI:25107	magnesium
x2c-QZVPall-2c-s	13	CHEBI:28984	aluminium
x2c-QZVPall-2c-s	14	CHEBI:27573	silicon
x2c-QZVPall-2c-s	15	CHEBI:28659	phosphorus
x2c-QZVPall-2c-s	16	CHEBI:26833	sulfur
x2c-QZVPall-2c-s	17	CHEBI:23116	chlorine
x2c-QZVPall-2c-s	18	CHEBI:49475	argon
x2c-QZVPall-2c-s	19	CHEBI:26216	potassium
x2c-QZVPall-2c-s	20	CHEBI:22984	calcium
x2c-QZVPall-2c-s	21	CHEBI:33330	scandium
x2c-QZVPall-2c-s	22	CHEBI:33341	titanium
x2c-QZVPall-2c-s	23	CHEBI:27698	vanadium
x2c-QZVPall-2c-s	24	CHEBI:28073	chromium
x2c-QZVPall-2c-s	25	CHEBI:18291	manganese
x2c-QZVPall-2c-s	26	CHEBI:18248	iron
x2c-QZVPall-2c-s	27	CHEBI:27638	cobalt
x2c-QZVPall-2c-s	28	CHEBI:28112	nickel
x2c-QZVPall-2c-s	29	CHEBI:28694	copper
x2c-QZVPall-2c-s	30	CHEBI:27363	zinc
x2c-QZVPall-2c-s	31	CHEBI:49631	gallium
x2c-QZVPall-2c-s	32	CHEBI:30441	germanium
x2c-QZVPall-2c-s	33	CHEBI:27563	arsenic
x2c-QZVPall-2c-s	34	CHEBI:27568	selenium
x2c-QZVPall-2c-s	35	CHEBI:22927	bromine
x2c-QZVPall-2c-s	36	CHEBI:49696	krypton
x2c-QZVPall-2c-s	37	CHEBI:33322	rubidium
x2c-QZVPall-2c-s	38	CHEBI:33324	strontium
x2c-QZVPall-2c-s	39	CHEBI:33331	yttrium
x2c-QZVPall-2c-s	40	CHEBI:33342	zirconium
x2c-QZVPall-2c-s	41	CHEBI:33344	niobium
x2c-QZVPall-2c-s	42	CHEBI:28685	molybdenum
x2c-QZVPall-2c-s	43	CHEBI:33353	technetium
x2c-QZVPall-2c-s	44	CHEBI:30682	ruthenium
x2c-QZVPall-2c-s	45	CHEBI:33359	rhodium
x2c-QZVPall-2c-s	46	CHEBI:33363	palladium
x2c-QZVPall-2c-s	47	CHEBI:30512	silver
x2c-QZVPall-2c-s	48	CHEBI:22977	cadmium
x2c-QZVPall-2c-s	49	CHEBI:30430	indium
x2c-QZVPall-2c-s	50	CHEBI:27007	tin
x2c-QZVPall-2c-s	51	CHEBI:30513	antimony
x2c-QZVPall-2c-s	52	CHEBI:30452	tellurium
x2c-QZVPall-2c-s	53	CHEBI:24859	iodine
x2c-QZVPall-2c-s	54	CHEBI:49957	xenon
x2c-QZVPall-2c-s	55	CHEBI:30514	caesium
x2c-QZVPall-2c-s	56	CHEBI:32594	barium
x2c-QZVPall-2c-s	57	CHEBI:33336	lanthanum
x2c-QZVPall-2c-s	58	CHEBI:33369	cerium
x2c-QZVPall-2c-s	59	CHEBI:49828	praseodymium
x2c-QZVPall-2c-s	60	CHEBI:33372	neodymium
x2c-QZVPall-2c-s	61	CHEBI:33373	promethium
x2c-QZVPall-2c-s	62	CHEBI:33374	samarium
x2c-QZVPall-2c-s	63	CHEBI:32999	europium
x2c-QZVPall-2c-s	64	CHEBI:33375	gadolinium
x2c-QZVPall-2c-s	65	CHEBI:33376	terbium
x2c-QZVPall-2c-s	66	CHEBI:33377	dysprosium
x2c-QZVPall-2c-s	67	CHEBI:49648	holmium
x2c-QZVPall-2c-s	68	CHEBI:33379	erbium
x2c-QZVPall-2c-s	69	CHEBI:33380	thulium
x2c-QZVPall-2c-s	70	CHEBI:33381	ytterbium
x2c-QZVPall-2c-s	71	CHEBI:33382	lutetium
x2c-QZVPall-2c-s	72	CHEBI:33343	hafnium
x2c-QZVPall-2c-s	73	CHEBI:33348	tantalum
x2c-QZVPall-2c-s	74	CHEBI:27998	tungsten
x2c-QZVPall-2c-s	75	CHEBI:49882	rhenium
x2c-QZVPall-2c-s	76	CHEBI:30687	osmium
x2c-QZVPall-2c-s	77	CHEBI:49666	iridium
x2c-QZVPall-2c-s	78	CHEBI:33364	platinum
x2c-QZVPall-2c-s	79	CHEBI:29287	gold
x2c-QZVPall-2c-s	80	CHEBI:25195	mercury
x2c-QZVPall-2c-s	81	CHEBI:30440	thallium
x2c-QZVPall-2c-s	82	CHEBI:25016	lead
x2c-QZVPall-2c-s	83	CHEBI:33301	bismuth
x2c-QZVPall-2c-s	84	CHEBI:33313	polonium
x2c-QZVPall-2c-s	85	CHEBI:30415	astatine
x2c-QZVPall-2c-s	86	CHEBI:33314	radon
x2c-QZVPall-s	1	CHEBI:49637	hydrogen
x2c-QZVPall-s	2	CHEBI:30217	helium
x2c-QZVPall-s	3	CHEBI:30145	lithium
x2c-QZVPall-s	4	CHEBI:30501	beryllium
x2c-QZVPall-s	5	CHEBI:27560	boron
x2c-QZVPall-s	6	CHEBI:27594	carbon
x2c-QZVPall-s	7	CHEBI:25555	nitrogen
x2c-QZVPall-s	8	CHEBI:25805	oxygen
x2c-QZVPall-s	9	CHEBI:24061	fluorine
x2c-QZVPall-s	10	CHEBI:33310	neon
x2c-QZVPall-s	11	CHEBI:26708	sodium
x2c-QZVPall-s	12	CHEBI:25107	magnesium
x2c-QZVPall-s	13	CHEBI:28984	aluminium
x2c-QZVPall-s	14	CHEBI:27573	silicon
x2c-QZVPall-s	15	CHEBI:28659	phosphorus
x2c-QZVPall-s	16	CHEBI:26833	sulfur
x2c-QZVPall-s	17	CHEBI:23116	chlorine
x2c-QZVPall-s	18	CHEBI:49475	argon
x2c-QZVPall-s	19	CHEBI:26216	potassium
x2c-QZVPall-s	20	CHEBI:22984	calcium
x2c-QZVPall-s	21	CHEBI:33330	scandium
x2c-QZVPall-s	22	CHEBI:33341	titanium
x2c-QZVPall-s	23	CHEBI:27698	vanadium
x2c-QZVPall-s	24	CHEBI:28073	chromium
x2c-QZVPall-s	25	CHEBI:18291	manganese
x2c-QZVPall-s	26	CHEBI:18248	iron
x2c-QZVPall-s	27	CHEBI:27638	cobalt
x2c-QZVPall-s	28	CHEBI:28112	nickel
x2c-QZVPall-s	29	CHEBI:28694	copper
x2c-QZVPall-s	30	CHEBI:27363	zinc
x2c-QZVPall-s	31	CHEBI:49631	gallium
x2c-QZVPall-s	32	CHEBI:30441	germanium
x2c-QZVPall-s	33	CHEBI:27563	arsenic
x2c-QZVPall-s	34	CHEBI:27568	selenium
x2c-QZVPall-s	35	CHEBI:22927	bromine
x2c-QZVPall-s	36	CHEBI:49696	krypton
x2c-QZVPall-s	37	CHEBI:33322	rubidium
x2c-QZVPall-s	38	CHEBI:33324	strontium
x2c-QZVPall-s	39	CHEBI:33331	yttrium
x2c-QZVPall-s	40	CHEBI:33342	zirconium
x2c-QZVPall-s	41	CHEBI:33344	niobium
x2c-QZVPall-s	42	CHEBI:28685	molybdenum
x2c-QZVPall-s	43	CHEBI:33353	technetium
x2c-QZVPall-s	44	CHEBI:30682	ruthenium
x2c-QZVPall-s	45	CHEBI:33359	rhodium
x2c-QZVPall-s	46	CHEBI:33363	palladium
x2c-QZVPall-s	47	CHEBI:30512	silver
x2c-QZVPall-s	48	CHEBI:22977	cadmium
x2c-QZVPall-s	49	CHEBI:30430	indium
x2c-QZVPall-s	50	CHEBI:27007	tin
x2c-QZVPall-s	51	CHEBI:30513	antimony
x2c-QZVPall-s	52	CHEBI:30452	tellurium
x2c-QZVPall-s	53	CHEBI:24859	iodine
x2c-QZVPall-s	54	CHEBI:49957	xenon
x2c-QZVPall-s	55	CHEBI:30514	caesium
x2c-QZVPall-s	56	CHEBI:32594	barium
x2c-QZVPall-s	57	CHEBI:33336	lanthanum
x2c-QZVPall-s	58	CHEBI:33369	cerium
x2c-QZVPall-s	59	CHEBI:49828	praseodymium
x2c-QZVPall-s	60	CHEBI:33372	neodymium
x2c-QZVPall-s	61	CHEBI:33373	promethium
x2c-QZVPall-s	62	CHEBI:33374	samarium
x2c-QZVPall-s	63	CHEBI:32999	europium
x2c-QZVPall-s	64	CHEBI:33375	gadolinium
x2c-QZVPall-s	65	CHEBI:33376	terbium
x2c-QZVPall-s	66	CHEBI:33377	dysprosium
x2c-QZVPall-s	67	CHEBI:49648	holmium
x2c-QZVPall-s	68	CHEBI:33379	erbium
x2c-QZVPall-s	69	CHEBI:33380	thulium
x2c-QZVPall-s	70	CHEBI:33381	ytterbium
x2c-QZVPall-s	71	CHEBI:33382	lutetium
x2c-QZVPall-s	72	CHEBI:33343	hafnium
x2c-QZVPall-s	73	CHEBI:33348	tantalum
x2c-QZVPall-s	74	CHEBI:27998	tungsten
x2c-QZVPall-s	75	CHEBI:49882	rhenium
x2c-QZVPall-s	76	CHEBI:30687	osmium
x2c-QZVPall-s	77	CHEBI:49666	iridium
x2c-QZVPall-s	78	CHEBI:33364	platinum
x2c-QZVPall-s	79	CHEBI:29287	gold
x2c-QZVPall-s	80	CHEBI:25195	mercury
x2c-QZVPall-s	81	CHEBI:30440	thallium
x2c-QZVPall-s	82	CHEBI:25016	lead
x2c-QZVPall-s	83	CHEBI:33301	bismuth
x2c-QZVPall-s	84	CHEBI:33313	polonium
x2c-QZVPall-s	85	CHEBI:30415	astatine
x2c-QZVPall-s	86	CHEBI:33314	radon
x2c-QZVPPall	1	CHEBI:49637	hydrogen
x2c-QZVPPall	2	CHEBI:30217	helium
x2c-QZVPPall	3	CHEBI:30145	lithium
x2c-QZVPPall	4	CHEBI:30501	beryllium
x2c-QZVPPall	5	CHEBI:27560	boron
x2c-QZVPPall	6	CHEBI:27594	carbon
x2c-QZVPPall	7	CHEBI:25555	nitrogen
x2c-QZVPPall	8	CHEBI:25805	oxygen
x2c-QZVPPall	9	CHEBI:24061	fluorine
x2c-QZVPPall	10	CHEBI:33310	neon
x2c-QZVPPall	11	CHEBI:26708	sodium
x2c-QZVPPall	12	CHEBI:25107	magnesium
x2c-QZVPPall	13	CHEBI:28984	aluminium
x2c-QZVPPall	14	CHEBI:27573	silicon
x2c-QZVPPall	15	CHEBI:28659	phosphorus
x2c-QZVPPall	16	CHEBI:26833	sulfur
x2c-QZVPPall	17	CHEBI:23116	chlorine
x2c-QZVPPall	18	CHEBI:49475	argon
x2c-QZVPPall	19	CHEBI:26216	potassium
x2c-QZVPPall	20	CHEBI:22984	calcium
x2c-QZVPPall	21	CHEBI:33330	scandium
x2c-QZVPPall	22	CHEBI:33341	titanium
x2c-QZVPPall	23	CHEBI:27698	vanadium
x2c-QZVPPall	24	CHEBI:28073	chromium
x2c-QZVPPall	25	CHEBI:18291	manganese
x2c-QZVPPall	26	CHEBI:18248	iron
x2c-QZVPPall	27	CHEBI:27638	cobalt
x2c-QZVPPall	28	CHEBI:28112	nickel
x2c-QZVPPall	29	CHEBI:28694	copper
x2c-QZVPPall	30	CHEBI:27363	zinc
x2c-QZVPPall	31	CHEBI:49631	gallium
x2c-QZVPPall	32	CHEBI:30441	germanium
x2c-QZVPPall	33	CHEBI:27563	arsenic
x2c-QZVPPall	34	CHEBI:27568	selenium
x2c-QZVPPall	35	CHEBI:22927	bromine
x2c-QZVPPall	36	CHEBI:49696	krypton
x2c-QZVPPall	37	CHEBI:33322	rubidium
x2c-QZVPPall	38	CHEBI:33324	strontium
x2c-QZVPPall	39	CHEBI:33331	yttrium
x2c-QZVPPall	40	CHEBI:33342	zirconium
x2c-QZVPPall	41	CHEBI:33344	niobium
x2c-QZVPPall	42	CHEBI:28685	molybdenum
x2c-QZVPPall	43	CHEBI:33353	technetium
x2c-QZVPPall	44	CHEBI:30682	ruthenium
x2c-QZVPPall	45	CHEBI:33359	rhodium
x2c-QZVPPall	46	CHEBI:33363	palladium
x2c-QZVPPall	47	CHEBI:30512	silver
x2c-QZVPPall	48	CHEBI:22977	cadmium
x2c-QZVPPall	49	CHEBI:30430	indium
x2c-QZVPPall	50	CHEBI:27007	tin
x2c-QZVPPall	51	CHEBI:30513	antimony
x2c-QZVPPall	52	CHEBI:30452	tellurium
x2c-QZVPPall	53	CHEBI:24859	iodine
x2c-QZVPPall	54	CHEBI:49957	xenon
x2c-QZVPPall	55	CHEBI:30514	caesium
x2c-QZVPPall	56	CHEBI:32594	barium
x2c-QZVPPall	57	CHEBI:33336	lanthanum
x2c-QZVPPall	58	CHEBI:33369	cerium
x2c-QZVPPall	59	CHEBI:49828	praseodymium
x2c-QZVPPall	60	CHEBI:33372	neodymium
x2c-QZVPPall	61	CHEBI:33373	promethium
x2c-QZVPPall	62	CHEBI:33374	samarium
x2c-QZVPPall	63	CHEBI:32999	europium
x2c-QZVPPall	64	CHEBI:33375	gadolinium
x2c-QZVPPall	65	CHEBI:33376	terbium
x2c-QZVPPall	66	CHEBI:33377	dysprosium
x2c-QZVPPall	67	CHEBI:49648	holmium
x2c-QZVPPall	68	CHEBI:33379	erbium
x2c-QZVPPall	69	CHEBI:33380	thulium
x2c-QZVPPall	70	CHEBI:33381	ytterbium
x2c-QZVPPall	71	CHEBI:33382	lutetium
x2c-QZVPPall	72	CHEBI:33343	hafnium
x2c-QZVPPall	73	CHEBI:33348	tantalum
x2c-QZVPPall	74	CHEBI:27998	tungsten
x2c-QZVPPall	75	CHEBI:49882	rhenium
x2c-QZVPPall	76	CHEBI:30687	osmium
x2c-QZVPPall	77	CHEBI:49666	iridium
x2c-QZVPPall	78	CHEBI:33364	platinum
x2c-QZVPPall	79	CHEBI:29287	gold
x2c-QZVPPall	80	CHEBI:25195	mercury
x2c-QZVPPall	81	CHEBI:30440	thallium
x2c-QZVPPall	82	CHEBI:25016	lead
x2c-QZVPPall	83	CHEBI:33301	bismuth
x2c-QZVPPall	84	CHEBI:33313	polonium
x2c-QZVPPall	85	CHEBI:30415	astatine
x2c-QZVPPall	86	CHEBI:33314	radon
x2c-QZVPPall-2c	1	CHEBI:49637	hydrogen
x2c-QZVPPall-2c	2	CHEBI:30217	helium
x2c-QZVPPall-2c	3	CHEBI:30145	lithium
x2c-QZVPPall-2c	4	CHEBI:30501	beryllium
x2c-QZVPPall-2c	5	CHEBI:27560	boron
x2c-QZVPPall-2c	6	CHEBI:27594	carbon
x2c-QZVPPall-2c	7	CHEBI:25555	nitrogen
x2c-QZVPPall-2c	8	CHEBI:25805	oxygen
x2c-QZVPPall-2c	9	CHEBI:24061	fluorine
x2c-QZVPPall-2c	10	CHEBI:33310	neon
x2c-QZVPPall-2c	11	CHEBI:26708	sodium
x2c-QZVPPall-2c	12	CHEBI:25107	magnesium
x2c-QZVPPall-2c	13	CHEBI:28984	aluminium
x2c-QZVPPall-2c	14	CHEBI:27573	silicon
x2c-QZVPPall-2c	15	CHEBI:28659	phosphorus
x2c-QZVPPall-2c	16	CHEBI:26833	sulfur
x2c-QZVPPall-2c	17	CHEBI:23116	chlorine
x2c-QZVPPall-2c	18	CHEBI:49475	argon
x2c-QZVPPall-2c	19	CHEBI:26216	potassium
x2c-QZVPPall-2c	20	CHEBI:22984	calcium
x2c-QZVPPall-2c	21	CHEBI:33330	scandium
x2c-QZVPPall-2c	22	CHEBI:33341	titanium
x2c-QZVPPall-2c	23	CHEBI:27698	vanadium
x2c-QZVPPall-2c	24	CHEBI:28073	chromium
x2c-QZVPPall-2c	25	CHEBI:18291	manganese
x2c-QZVPPall-2c	26	CHEBI:18248	iron
x2c-QZVPPall-2c	27	CHEBI:27638	cobalt
x2c-QZVPPall-2c	28	CHEBI:28112	nickel
x2c-QZVPPall-2c	29	CHEBI:28694	copper
x2c-QZVPPall-2c	30	CHEBI:27363	zinc
x2c-QZVPPall-2c	31	CHEBI:49631	gallium
x2c-QZVPPall-2c	32	CHEBI:30441	germanium
x2c-QZVPPall-2c	33	CHEBI:27563	arsenic
x2c-QZVPPall-2c	34	CHEBI:27568	selenium
x2c-QZVPPall-2c	35	CHEBI:22927	bromine
x2c-QZVPPall-2c	36	CHEBI:49696	krypton
x2c-QZVPPall-2c	37	CHEBI:33322	rubidium
x2c-QZVPPall-2c	38	CHEBI:33324	strontium
x2c-QZVPPall-2c	39	CHEBI:33331	yttrium
x2c-QZVPPall-2c	40	CHEBI:33342	zirconium
x2c-QZVPPall-2c	41	CHEBI:33344	niobium
x2c-QZVPPall-2c	42	CHEBI:28685	molybdenum
x2c-QZVPPall-2c	43	CHEBI:33353	technetium
x2c-QZVPPall-2c	44	CHEBI:30682	ruthenium
x2c-QZVPPall-2c	45	CHEBI:33359	rhodium
x2c-QZVPPall-2c	46	CHEBI:33363	palladium
x2c-QZVPPall-2c	47	CHEBI:30512	silver
x2c-QZVPPall-2c	48	CHEBI:22977	cadmium
x2c-QZVPPall-2c	49	CHEBI:30430	indium
x2c-QZVPPall-2c	50	CHEBI:27007	tin
x2c-QZVPPall-2c	51	CHEBI:30513	antimony
x2c-QZVPPall-2c	52	CHEBI:30452	tellurium
x2c-QZVPPall-2c	53	CHEBI:24859	iodine
x2c-QZVPPall-2c	54	CHEBI:49957	xenon
x2c-QZVPPall-2c	55	CHEBI:30514	caesium
x2c-QZVPPall-2c	56	CHEBI:32594	barium
x2c-QZVPPall-2c	57	CHEBI:33336	lanthanum
x2c-QZVPPall-2c	58	CHEBI:33369	cerium
x2c-QZVPPall-2c	59	CHEBI:49828	praseodymium
x2c-QZVPPall-2c	60	CHEBI:33372	neodymium
x2c-QZVPPall-2c	61	CHEBI:33373	promethium
x2c-QZVPPall-2c	62	CHEBI:33374	samarium
x2c-QZVPPall-2c	63	CHEBI:32999	europium
x2c-QZVPPall-2c	64	CHEBI:33375	gadolinium
x2c-QZVPPall-2c	65	CHEBI:33376	terbium
x2c-QZVPPall-2c	66	CHEBI:33377	dysprosium
x2c-QZVPPall-2c	67	CHEBI:49648	holmium
x2c-QZVPPall-2c	68	CHEBI:33379	erbium
x2c-QZVPPall-2c	69	CHEBI:33380	thulium
x2c-QZVPPall-2c	70	CHEBI:33381	ytterbium
x2c-QZVPPall-2c	71	CHEBI:33382	lutetium
x2c-QZVPPall-2c	72	CHEBI:33343	hafnium
x2c-QZVPPall-2c	73	CHEBI:33348	tantalum
x2c-QZVPPall-2c	74	CHEBI:27998	tungsten
x2c-QZVPPall-2c	75	CHEBI:49882	rhenium
x2c-QZVPPall-2c	76	CHEBI:30687	osmium
x2c-QZVPPall-2c	77	CHEBI:49666	iridium
x2c-QZVPPall-2c	78	CHEBI:33364	platinum
x2c-QZVPPall-2c	79	CHEBI:29287	gold
x2c-QZVPPall-2c	80	CHEBI:25195	mercury
x2c-QZVPPall-2c	81	CHEBI:30440	thallium
x2c-QZVPPall-2c	82	CHEBI:25016	lead
x2c-QZVPPall-2c	83	CHEBI:33301	bismuth
x2c-QZVPPall-2c	84	CHEBI:33313	polonium
x2c-QZVPPall-2c	85	CHEBI:30415	astatine
x2c-QZVPPall-2c	86	CHEBI:33314	radon
x2c-QZVPPall-2c-s	1	CHEBI:49637	hydrogen
x2c-QZVPPall-2c-s	2	CHEBI:30217	helium
x2c-QZVPPall-2c-s	3	CHEBI:30145	lithium
x2c-QZVPPall-2c-s	4	CHEBI:30501	beryllium
x2c-QZVPPall-2c-s	5	CHEBI:27560	boron
x2c-QZVPPall-2c-s	6	CHEBI:27594	carbon
x2c-QZVPPall-2c-s	7	CHEBI:25555	nitrogen
x2c-QZVPPall-2c-s	8	CHEBI:25805	oxygen
x2c-QZVPPall-2c-s	9	CHEBI:24061	fluorine
x2c-QZVPPall-2c-s	10	CHEBI:33310	neon
x2c-QZVPPall-2c-s	11	CHEBI:26708	sodium
x2c-QZVPPall-2c-s	12	CHEBI:25107	magnesium
x2c-QZVPPall-2c-s	13	CHEBI:28984	aluminium
x2c-QZVPPall-2c-s	14	CHEBI:27573	silicon
x2c-QZVPPall-2c-s	15	CHEBI:28659	phosphorus
x2c-QZVPPall-2c-s	16	CHEBI:26833	sulfur
x2c-QZVPPall-2c-s	17	CHEBI:23116	chlorine
x2c-QZVPPall-2c-s	18	CHEBI:49475	argon
x2c-QZVPPall-2c-s	19	CHEBI:26216	potassium
x2c-QZVPPall-2c-s	20	CHEBI:22984	calcium
x2c-QZVPPall-2c-s	21	CHEBI:33330	scandium
x2c-QZVPPall-2c-s	22	CHEBI:33341	titanium
x2c-QZVPPall-2c-s	23	CHEBI:27698	vanadium
x2c-QZVPPall-2c-s	24	CHEBI:28073	chromium
x2c-QZVPPall-2c-s	25	CHEBI:18291	manganese
x2c-QZVPPall-2c-s	26	CHEBI:18248	iron
x2c-QZVPPall-2c-s	27	CHEBI:27638	cobalt
x2c-QZVPPall-2c-s	28	CHEBI:28112	nickel
x2c-QZVPPall-2c-s	29	CHEBI:28694	copper
x2c-QZVPPall-2c-s	30	CHEBI:27363	zinc
x2c-QZVPPall-2c-s	31	CHEBI:49631	gallium
x2c-QZVPPall-2c-s	32	CHEBI:30441	germanium
x2c-QZVPPall-2c-s	33	CHEBI:27563	arsenic
x2c-QZVPPall-2c-s	34	CHEBI:27568	selenium
x2c-QZVPPall-2c-s	35	CHEBI:22927	bromine
x2c-QZVPPall-2c-s	36	CHEBI:49696	krypton
x2c-QZVPPall-2c-s	37	CHEBI:33322	rubidium
x2c-QZVPPall-2c-s	38	CHEBI:33324	strontium
x2c-QZVPPall-2c-s	39	CHEBI:33331	yttrium
x2c-QZVPPall-2c-s	40	CHEBI:33342	zirconium
x2c-QZVPPall-2c-s	41	CHEBI:33344	niobium
x2c-QZVPPall-2c-s	42	CHEBI:28685	molybdenum
x2c-QZVPPall-2c-s	43	CHEBI:33353	technetium
x2c-QZVPPall-2c-s	44	CHEBI:30682	ruthenium
x2c-QZVPPall-2c-s	45	CHEBI:33359	rhodium
x2c-QZVPPall-2c-s	46	CHEBI:33363	palladium
x2c-QZVPPall-2c-s	47	CHEBI:30512	silver
x2c-QZVPPall-2c-s	48	CHEBI:22977	cadmium
x2c-QZVPPall-2c-s	49	CHEBI:30430	indium
x2c-QZVPPall-2c-s	50	CHEBI:27007	tin
x2c-QZVPPall-2c-s	51	CHEBI:30513	antimony
